251026,#group#

EPG节目单：https://epg.erw.cc/all.xml




特别说明,#genre#
关注微信公众号  学疏
根据使用网络,https://
选择不同线路,https://

酷9设置,#genre#
其他设置,https://
分组类型,https://
二级分组模式,https://






央视,#genre#
河南卫视,http://112.19.88.97:8899/rtp/239.11.0.44:5140
浙江卫视,http://112.19.88.97:8899/rtp/239.11.0.70:5140
深圳卫视,http://112.19.88.97:8899/rtp/239.11.0.71:5140
山东卫视,http://112.19.88.97:8899/rtp/239.11.0.73:5140
湖北卫视,http://112.19.88.97:8899/rtp/239.11.0.74:5140
江苏卫视,http://112.19.88.97:8899/rtp/239.11.0.76:5140
四川卫视,http://112.19.88.97:8899/rtp/239.11.0.78:5140
广东卫视,http://112.19.88.97:8899/rtp/239.11.0.115:5140
广西卫视,http://112.19.88.97:8899/rtp/239.11.0.48:5140
贵州卫视,http://112.19.88.97:8899/rtp/239.11.0.51:5140
甘肃卫视,http://112.19.88.97:8899/rtp/239.11.0.55:5140
重庆卫视,http://112.19.88.97:8899/rtp/239.11.0.116:5140
安徽卫视,http://112.19.88.97:8899/rtp/239.11.0.117:5140
辽宁卫视,http://112.19.88.97:8899/rtp/239.11.0.118:5140
天津卫视,http://112.19.88.97:8899/rtp/239.11.0.123:5140
山西卫视,http://112.19.88.97:8899/rtp/239.11.0.32:5140
云南卫视,http://112.19.88.97:8899/rtp/239.11.0.52:5140
西藏卫视,http://112.19.88.97:8899/rtp/239.11.0.53:5140
陕西卫视,http://112.19.88.97:8899/rtp/239.11.0.54:5140
青海卫视,http://112.19.88.97:8899/rtp/239.11.0.56:5140
宁夏卫视,http://112.19.88.97:8899/rtp/239.11.0.57:5140
新疆卫视,http://112.19.88.97:8899/rtp/239.11.0.58:5140
内蒙古卫视,http://112.19.88.97:8899/rtp/239.11.0.33:5140
兵团卫视,http://112.19.88.97:8899/rtp/239.11.0.204:5140
延边卫视,http://112.19.88.97:8899/rtp/239.11.0.206:5140
海南卫视,http://112.19.88.97:8899/rtp/239.11.0.193:5140
安多卫视,http://112.19.88.97:8899/rtp/239.11.0.124:5140
山东教育,http://112.19.88.97:8899/rtp/239.11.0.140:5140
厦门卫视,http://112.19.88.97:8899/rtp/239.11.0.83:5140
三沙卫视,http://112.19.88.97:8899/rtp/239.11.0.84:5140



影视,#gnre#
CHC家庭影院,http://112.19.88.97:8899/rtp/239.10.0.86:5140
CHC动作电影,http://112.19.88.97:8899/rtp/239.10.0.87:5140
CHC影迷电影,http://112.19.88.97:8899/rtp/239.10.0.88:5140
星空卫视,http://112.19.88.97:8899/rtp/239.11.0.156:5140
Channel[V],http://112.19.88.97:8899/rtp/239.11.0.155:5140
生活时尚,http://112.19.88.97:8899/rtp/239.10.0.102:5140
游戏风云,http://112.19.88.97:8899/rtp/239.10.0.103:5140
乐游,http://112.19.88.97:8899/rtp/239.10.0.105:5140
金鹰纪实,http://112.19.88.97:8899/rtp/239.10.0.193:5140
先锋乒羽,http://112.19.88.97:8899/rtp/239.10.0.90:5140
中国交通,http://112.19.88.97:8899/rtp/239.10.0.143:5140
财富天下,http://112.19.88.97:8899/rtp/239.10.0.182:5140
家庭理财,http://112.19.88.97:8899/rtp/239.10.0.168:5140
新动漫,http://112.19.88.97:8899/rtp/239.10.0.159:5140
求索记录,http://112.19.88.97:8899/rtp/239.10.0.221:5140
睛彩青少,http://112.19.88.97:8899/rtp/239.10.0.130:5140
睛彩广场舞,http://112.19.88.97:8899/rtp/239.10.0.131:5140
睛彩竞技,http://112.19.88.97:8899/rtp/239.10.0.224:5140
睛彩篮球,http://112.19.88.97:8899/rtp/239.11.0.122:5140
优视影院,http://112.19.88.97:8899/rtp/239.11.0.172:5140
经典影视,http://112.19.88.97:8899/rtp/239.11.0.173:5140
热播剧场,http://112.19.88.97:8899/rtp/239.11.0.171:5140
古装剧场,http://112.19.88.97:8899/rtp/239.11.0.141:5140
动作电影,http://112.19.88.97:8899/rtp/239.11.0.142:5140
军旅剧场,http://112.19.88.97:8899/rtp/239.11.0.143:5140
惊悚悬疑,http://112.19.88.97:8899/rtp/239.11.0.144:5140
热播精选,http://112.19.88.97:8899/rtp/239.11.0.145:5140
武博世界,http://112.19.88.97:8899/rtp/239.11.0.146:5140
精品综合,http://112.19.88.97:8899/rtp/239.11.0.147:5140
爱情喜剧,http://112.19.88.97:8899/rtp/239.11.0.149:5140
精品大剧,http://112.19.88.97:8899/rtp/239.11.0.150:5140
中国功夫,http://112.19.88.97:8899/rtp/239.11.0.151:5140
金牌综艺,http://112.19.88.97:8899/rtp/239.11.0.152:5140
军事评论,http://112.19.88.97:8899/rtp/239.11.0.136:5140
舞蹈世界,http://112.19.88.97:8899/rtp/239.11.0.174:5140
电影天地,http://112.19.88.97:8899/rtp/239.11.0.177:5140
经典剧场,http://112.19.88.97:8899/rtp/239.11.0.178:5140
家庭影院,http://112.19.88.97:8899/rtp/239.11.0.179:5140
第一电影,http://112.19.88.97:8899/rtp/239.11.0.180:5140
文化教育,http://112.19.88.97:8899/rtp/239.11.0.183:5140
风云体育,http://112.19.88.97:8899/rtp/239.11.0.184:5140
时尚音乐,http://112.19.88.97:8899/rtp/239.11.0.188:5140
真4K,http://112.19.88.97:8899/rtp/239.11.0.122:5140
测试,http://112.19.88.97:8899/rtp/239.11.0.120:5140
看电影,http://112.19.88.97:8899/rtp/239.11.0.191:5140

IPTV热播剧场,http://112.19.88.97:8899/rtp/239.10.0.121:5140
IPTV经典电影,http://112.19.88.97:8899/rtp/239.10.0.122:5140
IPTV谍战剧场,http://112.19.88.97:8899/rtp/239.10.0.123:5140
IPTV城市剧场,http://112.19.88.97:8899/rtp/239.10.0.124:5140
IPTV军旅剧场,http://112.19.88.97:8899/rtp/239.10.0.125:5140
IPTV古装剧场,http://112.19.88.97:8899/rtp/239.10.0.126:5140
IPTV家庭影院,http://112.19.88.97:8899/rtp/239.10.0.127:5140
IPTV喜剧影院,http://112.19.88.97:8899/rtp/239.10.0.132:5140
IPTV武侠剧场,http://112.19.88.97:8899/rtp/239.10.0.133:5140
IPTV戏曲,http://112.19.88.97:8899/rtp/239.10.0.150:5140
IPTV光影,http://112.19.88.97:8899/rtp/239.10.0.153:5140
IPTV星影,http://112.19.88.97:8899/rtp/239.10.0.156:5140
IPTV动画,http://112.19.88.97:8899/rtp/239.10.0.163:5140
IPTV高网,http://112.19.88.97:8899/rtp/239.10.0.164:5140
IPTV国学,http://112.19.88.97:8899/rtp/239.10.0.186:5140
IPTV地理,http://112.19.88.97:8899/rtp/239.10.0.190:5140
IPTV体育,http://112.19.88.97:8899/rtp/239.11.0.234:5140

咪咕视频1,http://112.19.88.97:8899/rtp/239.10.0.232:5140
咪咕视频2,http://112.19.88.97:8899/rtp/239.10.0.233:5140
咪咕视频3,http://112.19.88.97:8899/rtp/239.10.0.234:5140
咪咕视频4,http://112.19.88.97:8899/rtp/239.10.0.235:5140
咪咕视频5,http://112.19.88.97:8899/rtp/239.10.0.236:5140
咪咕视频6,http://112.19.88.97:8899/rtp/239.10.0.237:5140
咪咕视频7,http://112.19.88.97:8899/rtp/239.10.0.238:5140
咪咕视频8,http://112.19.88.97:8899/rtp/239.10.0.17:5140
咪咕视频9,http://112.19.88.97:8899/rtp/239.10.0.18:5140
咪咕视频10,http://112.19.88.97:8899/rtp/239.10.0.20:5140
咪咕视频11,http://112.19.88.97:8899/rtp/239.10.0.21:5140
咪咕视频12,http://112.19.88.97:8899/rtp/239.10.0.22:5140
咪咕视频13,http://112.19.88.97:8899/rtp/239.10.0.23:5140
咪咕视频14,http://112.19.88.97:8899/rtp/239.10.0.24:5140
咪咕视频15,http://112.19.88.97:8899/rtp/239.10.0.25:5140
咪咕视频16,http://112.19.88.97:8899/rtp/239.10.0.26:5140
咪咕视频17,http://112.19.88.97:8899/rtp/239.10.0.27:5140
咪咕视频18,http://112.19.88.97:8899/rtp/239.10.0.28:5140
咪咕视频19,http://112.19.88.97:8899/rtp/239.10.0.19:5140
咪咕视频20,http://112.19.88.97:8899/rtp/239.10.0.40:5140
咪咕视频21,http://112.19.88.97:8899/rtp/239.10.0.41:5140
咪咕视频22,http://112.19.88.97:8899/rtp/239.10.0.42:5140
咪咕视频23,http://112.19.88.97:8899/rtp/239.10.0.43:5140
咪咕视频24,http://112.19.88.97:8899/rtp/239.10.0.44:5140
咪咕视频25,http://112.19.88.97:8899/rtp/239.10.0.45:5140



少儿,#genre#
哈哈炫动,http://112.19.88.97:8899/rtp/239.11.0.64:5140
金鹰卡通,http://112.19.88.97:8899/rtp/239.11.0.127:5140
卡酷少儿,http://112.19.88.97:8899/rtp/239.11.0.129:5140
嘉佳卡通,http://112.19.88.97:8899/rtp/239.11.0.203:5140
优漫卡通,http://112.19.88.97:8899/rtp/239.11.0.63:5140
动漫秀场,http://112.19.88.97:8899/rtp/239.10.0.101:5140
哈哈炫动,http://112.19.88.97:8899/rtp/239.11.0.64:5140
卡通动画,http://112.19.88.97:8899/rtp/239.11.0.181:5140
金色童年,http://112.19.88.97:8899/rtp/239.11.0.182:5140



本地,#genre#
四川文化,http://112.19.88.97:8899/rtp/239.11.0.3:5140
四川乡村,http://112.19.88.97:8899/rtp/239.11.0.4:5140
四川经济,http://112.19.88.97:8899/rtp/239.11.0.2:5140
四川新闻,http://112.19.88.97:8899/rtp/239.11.0.5:5140
四川影视,http://112.19.88.97:8899/rtp/239.11.0.77:5140
四川妇女,http://112.19.88.97:8899/rtp/239.11.0.8:5140
四川科教,http://112.19.88.97:8899/rtp/239.11.0.194:5140
康巴卫视,http://112.19.88.97:8899/rtp/239.11.0.10:5140
峨眉电影,http://112.19.88.97:8899/rtp/239.11.0.11:5140
达州新闻,http://112.19.88.97:8899/rtp/239.10.0.54:5140
达州文化生活,http://112.19.88.97:8899/rtp/239.10.0.55:5140
成都综合,http://112.19.88.97:8899/rtp/239.10.0.11:5140
成都经济,http://112.19.88.97:8899/rtp/239.10.0.12:5140
成都生活,http://112.19.88.97:8899/rtp/239.10.0.13:5140
成都影视,http://112.19.88.97:8899/rtp/239.10.0.14:5140
成都公共,http://112.19.88.97:8899/rtp/239.10.0.15:5140
成都少儿,http://112.19.88.97:8899/rtp/239.10.0.16:5140
成都购物,http://112.19.88.97:8899/rtp/239.10.0.33:5140
泸州新闻,http://112.19.88.97:8899/rtp/239.10.0.46:5140
泸州科教,http://112.19.88.97:8899/rtp/239.10.0.48:5140
阿坝汉语,http://112.19.88.97:8899/rtp/239.10.0.50:5140
阿坝藏语,http://112.19.88.97:8899/rtp/239.10.0.51:5140
巴中综合,http://112.19.88.97:8899/rtp/239.10.0.52:5140
巴中文旅,http://112.19.88.97:8899/rtp/239.10.0.53:5140
德阳新闻综合,http://112.19.88.97:8899/rtp/239.10.0.56:5140
德阳文旅科教,http://112.19.88.97:8899/rtp/239.10.0.57:5140
广安新闻,http://112.19.88.97:8899/rtp/239.10.0.58:5140
广安公共,http://112.19.88.97:8899/rtp/239.10.0.59:5140
广元综合,http://112.19.88.97:8899/rtp/239.10.0.60:5140
广元文化,http://112.19.88.97:8899/rtp/239.10.0.61:5140
乐山新闻,http://112.19.88.97:8899/rtp/239.10.0.62:5140
乐山文旅,http://112.19.88.97:8899/rtp/239.10.0.63:5140
凉山新闻综合,http://112.19.88.97:8899/rtp/239.10.0.64:5140
凉山彝语综合,http://112.19.88.97:8899/rtp/239.10.0.65:5140
眉山综合,http://112.19.88.97:8899/rtp/239.10.0.66:5140
眉山公共,http://112.19.88.97:8899/rtp/239.10.0.67:5140
南充综合,http://112.19.88.97:8899/rtp/239.10.0.68:5140
南充科教,http://112.19.88.97:8899/rtp/239.10.0.70:5140
内江综合,http://112.19.88.97:8899/rtp/239.10.0.71:5140
内江科教,http://112.19.88.97:8899/rtp/239.10.0.73:5140
攀枝花新闻,http://112.19.88.97:8899/rtp/239.10.0.74:5140
攀枝花文旅,http://112.19.88.97:8899/rtp/239.10.0.75:5140
遂宁综合,http://112.19.88.97:8899/rtp/239.10.0.76:5140
遂宁文旅,http://112.19.88.97:8899/rtp/239.10.0.77:5140
雅安新闻,http://112.19.88.97:8899/rtp/239.10.0.78:5140
雅安公共,http://112.19.88.97:8899/rtp/239.10.0.79:5140
宜宾新闻,http://112.19.88.97:8899/rtp/239.10.0.80:5140
宜宾公共,http://112.19.88.97:8899/rtp/239.10.0.81:5140
资阳新闻,http://112.19.88.97:8899/rtp/239.10.0.82:5140
自贡综合,http://112.19.88.97:8899/rtp/239.10.0.83:5140
自贡文化,http://112.19.88.97:8899/rtp/239.10.0.84:5140
绵阳新闻,http://112.19.88.97:8899/rtp/239.10.0.96:5140
绵阳科技,http://112.19.88.97:8899/rtp/239.10.0.98:5140
康定综合,http://112.19.88.97:8899/rtp/239.10.0.30:5140
甘孜综合,http://112.19.88.97:8899/rtp/239.10.0.32:5140
稻城电视台,http://112.19.88.97:8899/rtp/239.10.0.29:5140



4K,#genre#
CCTV4K,http://112.19.88.97:8899/rtp/239.11.0.62:5140
CCTV4K,http://112.19.88.97:8899/rtp/239.11.0.61:5140
CCTV16,http://112.19.88.97:8899/rtp/239.10.0.187:5140
CCTV8K,http://112.19.88.97:8899/rtp/239.10.0.134:5140
北京卫视,http://112.19.88.97:8899/rtp/239.10.0.91:5140
北京卫视,http://112.19.88.97:8899/rtp/239.10.0.92:5140
深圳卫视,http://112.19.88.97:8899/rtp/239.10.0.93:5140
广东卫视,http://112.19.88.97:8899/rtp/239.10.0.94:5140
四川卫视,http://112.19.88.97:8899/rtp/239.11.0.43:5140
爱上4K,http://112.19.88.97:8899/rtp/239.11.0.120:5140
咪咕4K,http://112.19.88.97:8899/rtp/239.10.0.240:5140



四川电信,#group#



央视,#genre#
CCTV1,rtp://239.94.0.1:5140
CCTV2,rtp://239.94.0.2:5140
CCTV3,rtp://239.94.0.3:5140
CCTV4,rtp://239.94.0.4:5140
CCTV5,rtp://239.94.0.5:5140
CCTV5+,rtp://239.94.0.19:5140
CCTV6,rtp://239.94.0.6:5140
CCTV7,rtp://239.94.0.7:5140
CCTV8,rtp://239.94.0.8:5140
CCTV9,rtp://239.94.0.9:5140
CCTV10,rtp://239.94.0.10:5140
CCTV11,rtp://239.94.0.11:5140
CCTV12,rtp://239.94.0.12:5140
CCTV13,rtp://239.94.0.13:5140
CCTV14,rtp://239.94.0.14:5140
CCTV15,rtp://239.94.0.15:5140
CCTV17,rtp://239.94.0.17:5140

CGTN英语,rtp://239.94.0.22:5140
CGTN西班牙语,rtp://239.94.1.61:5140
CGTN法语,rtp://239.94.1.62:5140

CETV1,rtp://239.94.1.2:5140
CETV2,rtp://239.94.1.19:5140
CETV4,rtp://239.94.1.20:5140

中国交通,rtp://239.94.0.87:5140



凤凰,#genre#
凤凰资讯,rtp://239.94.2.49:5140
凤凰中文,rtp://239.94.2.51:5140
星空卫视,rtp://239.94.2.53:5140
CHANNEL[V],rtp://239.94.2.55:5140



省台,#genre#
四川卫视,rtp://239.94.0.59:5140
湖南卫视,rtp://239.94.0.61:5140
江苏卫视,rtp://239.94.0.62:5140
浙江卫视,rtp://239.94.0.63:5140
东方卫视,rtp://239.94.0.64:5140
北京卫视,rtp://239.94.0.65:5140
深圳卫视,rtp://239.94.0.66:5140
广东卫视,rtp://239.94.0.67:5140
天津卫视,rtp://239.94.0.68:5140
山东卫视,rtp://239.94.0.69:5140
山东教育卫视,rtp://239.94.0.106:5140
江西卫视,rtp://239.94.0.79:5140
东南卫视,rtp://239.94.0.80:5140
黑龙江卫视,rtp://239.94.0.81:5140
贵州卫视,rtp://239.94.0.83:5140
湖北卫视,rtp://239.94.0.84:5140
安徽卫视,rtp://239.94.0.85:5140
河北卫视,rtp://239.94.0.86:5140
河南卫视,rtp://239.94.0.88:5140
广西卫视,rtp://239.94.0.89:5140
云南卫视,rtp://239.94.0.90:5140
吉林卫视,rtp://239.94.0.91:5140
陕西卫视,rtp://239.94.0.92:5140
山西卫视,rtp://239.94.0.93:5140
内蒙古卫视,rtp://239.94.0.94:5140
青海卫视,rtp://239.94.0.95:5140
宁夏卫视,rtp://239.94.0.96:5140
西藏卫视,rtp://239.94.0.97:5140
新疆卫视,rtp://239.94.0.98:5140
甘肃卫视,rtp://239.94.0.99:5140
海南卫视,rtp://239.94.0.100:5140
辽宁卫视,rtp://239.94.0.101:5140
兵团卫视,rtp://239.94.0.102:5140
厦门卫视,rtp://239.94.0.104:5140
三沙卫视,rtp://239.94.0.105:5140
延边卫视,rtp://239.94.0.107:5140
陕西农林,rtp://239.94.0.108:5140
安多卫视,rtp://239.94.0.110:5140
重庆卫视,rtp://239.94.0.82:5140



纪录,#genre#
求索频道,rtp://239.94.1.142:5140
北京纪实科教,rtp://239.94.0.109:5140
金鹰纪实,rtp://239.94.1.1:5140
熊猫新闻,rtp://239.94.1.3:5140
熊猫体娱,rtp://239.94.1.4:5140
熊猫少儿,rtp://239.94.1.5:5140
熊猫影院,rtp://239.94.1.6:5140
云看熊猫,rtp://239.94.1.7:5140
金熊猫卡通,rtp://239.94.1.8:5140
熊猫爱生活,rtp://239.94.1.11:5140
大爱四川,rtp://239.94.1.12:5140



影视,#genre#
CHC家庭影院,rtp://239.94.1.173:5140
CHC影迷电影,rtp://239.94.1.174:5140
CHC动作电影,rtp://239.94.1.175:5140
峨眉电影,rtp://239.94.0.103:5140
经典电影,rtp://239.94.1.21:5140
华语影院,rtp://239.94.1.22:5140
星光院线,rtp://239.94.1.23:5140
全球大片,rtp://239.94.1.24:5140
热播剧场,rtp://239.94.1.25:5140
热门剧场,rtp://239.94.1.26:5140
健康养生,rtp://239.94.1.27:5140
谍战剧场,rtp://239.94.1.28:5140
热门综艺,rtp://239.94.1.35:5140
音乐现场,rtp://239.94.1.36:5140
梨园频道,rtp://239.94.1.16:5140
戏曲精选,rtp://239.94.1.37:5140
戏曲高清,rtp://239.94.1.38:5140
魅力时尚,rtp://239.94.1.39:5140
生活时尚,rtp://239.94.1.40:5140
爱生活,rtp://239.94.1.41:5140
财富天下,rtp://239.94.1.42:5140
百变课堂,rtp://239.94.1.43:5140
爱体育,rtp://239.94.1.44:5140
电竞天堂,rtp://239.94.1.45:5140
游戏风云,rtp://239.94.1.46:5140
足球,rtp://239.94.1.47:5140
红色影院,rtp://239.94.1.48:5140
经典剧场,rtp://239.94.1.49:5140
家庭理财,rtp://239.94.1.50:5140
墨宝,rtp://239.94.1.51:5140
军事,rtp://239.94.1.52:5140
解密,rtp://239.94.1.53:5140
地理,rtp://239.94.1.54:5140
导视,rtp://239.94.1.55:5140
收视指南,rtp://239.94.1.56:5140
蓉城先锋,rtp://239.94.1.57:5140
东方财经,rtp://239.94.1.59:5140
爱浪漫,rtp://239.94.1.128:5140
爱喜剧,rtp://239.94.1.129:5140
爱奇谈,rtp://239.94.1.130:5140
爱科幻,rtp://239.94.1.131:5140
爱院线,rtp://239.94.1.132:5140
都市剧场,rtp://239.94.1.133:5140
爱谍战,rtp://239.94.1.134:5140
爱历史,rtp://239.94.1.135:5140
爱悬疑,rtp://239.94.1.136:5140
爱旅行,rtp://239.94.1.137:5140
爱体育,rtp://239.94.1.143:5140
爱赛车,rtp://239.94.1.144:5140
爱宠宠物,rtp://239.94.1.145:5140
生活时尚,rtp://239.94.1.146:5140
环球旅游,rtp://239.94.1.147:5140
来钓鱼吧,rtp://239.94.1.148:5140
麻辣体育,rtp://239.94.1.149:5140
先锋乒羽,rtp://239.94.1.151:5140
天元围棋,rtp://239.94.1.152:5140
快乐垂钓,rtp://239.94.1.153:5140
茶频道,rtp://239.94.1.154:5140
书画频道,rtp://239.94.1.163:5140
乐游,rtp://239.94.1.164:5140
金色学堂,rtp://239.94.1.165:5140
法治天地,rtp://239.94.1.166:5140
中国天气,rtp://239.94.1.167:5140
四海钓鱼,rtp://239.94.1.168:5140
动漫秀场,rtp://239.94.1.171:5140
精彩影视,rtp://239.94.1.172:5140
精彩导视,rtp://239.94.1.63:5140
i成都,rtp://239.94.2.1:5140
i乐山,rtp://239.94.2.2:5140
精彩推荐,rtp://239.94.2.10:5140
直播室1,rtp://239.94.2.11:5140
直播室2,rtp://239.94.2.12:5140
直播室3,rtp://239.94.2.13:5140
直播室4,rtp://239.94.2.14:5140
直播室5,rtp://239.94.2.15:5140
直播室6,rtp://239.94.2.16:5140
直播室7,rtp://239.94.2.17:5140
直播室8,rtp://239.94.2.18:5140


少儿,#genre#
优优宝贝,rtp://239.94.1.18:5140
炫动卡通,rtp://239.94.1.9:5140
嘉佳卡通,rtp://239.94.1.10:5140
卡酷动画,rtp://239.94.1.29:5140
金鹰卡通,rtp://239.94.1.30:5140
优漫卡通,rtp://239.94.1.31:5140
宝宝动画,rtp://239.94.1.32:5140
少儿动画,rtp://239.94.1.33:5140
青春动漫,rtp://239.94.1.34:5140
少儿天地,rtp://239.94.1.138:5140
爱幼教,rtp://239.94.1.139:5140
爱玩具,rtp://239.94.1.140:5140
爱动漫,rtp://239.94.1.141:5140
乐龄学堂,rtp://239.94.1.155:5140



本地,#genre#
SCTV-2经济,rtp://239.94.0.70:5140
SCTV-3文化旅游,rtp://239.94.0.71:5140
SCTV-4新闻,rtp://239.94.0.72:5140
SCTV-5影视文艺,rtp://239.94.0.73:5140
SCTV-6星空购物,rtp://239.94.0.74:5140
SCTV-7妇女儿童,rtp://239.94.0.75:5140
SCTV-科教,rtp://239.94.0.76:5140
四川乡村,rtp://239.94.0.77:5140
康巴卫视,rtp://239.94.0.78:5140
CDTV-1综合,rtp://239.94.0.154:5140
CDTV-2经济,rtp://239.94.0.155:5140
CDTV-3生活,rtp://239.94.0.156:5140
CDTV-4影视,rtp://239.94.0.157:5140
CDTV-5公共,rtp://239.94.0.158:5140
CDTV-6少儿,rtp://239.94.0.159:5140
CDTV-8每日购物,rtp://239.94.0.160:5140
宜宾新闻综合,rtp://239.94.0.161:5140
乐山新闻综合,rtp://239.94.0.162:5140
泸州新闻综合,rtp://239.94.0.163:5140
内江综合,rtp://239.94.0.164:5140
德阳文旅科教,rtp://239.94.0.165:5140
雅安新闻综合,rtp://239.94.0.166:5140
广元综合,rtp://239.94.0.167:5140
攀枝花新闻综合,rtp://239.94.0.168:5140
自贡综合,rtp://239.94.0.169:5140
眉山综合,rtp://239.94.0.170:5140
凉山新闻综合,rtp://239.94.0.171:5140
宜宾公共频道,rtp://239.94.0.172:5140
乐山文旅生活,rtp://239.94.0.173:5140
眉山文旅乡村,rtp://239.94.0.174:5140
凉山彝语综合,rtp://239.94.0.175:5140
德阳新闻综合,rtp://239.94.0.176:5140
自贡文化生活,rtp://239.94.0.178:5140
广元文化生活,rtp://239.94.0.179:5140
雅安文化生活,rtp://239.94.0.180:5140
内江科教生活,rtp://239.94.0.181:5140
泸州科教生活,rtp://239.94.0.182:5140
资阳新闻综合,rtp://239.94.0.183:5140



4K,#genre#
CCTV4K,rtp://239.94.0.20:5140
欢笑剧场,rtp://239.94.1.176:5140
北京卫视,rtp://239.94.0.111:5140
北京卫视,rtp://239.94.0.112:5140
深圳卫视,rtp://239.94.0.113:5140
广东卫视,rtp://239.94.0.114:5140
爱上4K,rtp://239.94.0.21:5140
4K视界,rtp://239.94.1.60:5140
亲子趣学,rtp://239.94.1.156:5140
4K乐享,rtp://239.94.1.162:5140
绚影4K,rtp://239.94.1.150:5140



广东电信,#group#



央视,#genre#
CCTV1,http://113.78.253.20:4000/udp/239.77.1.17:5146
CCTV1,http://113.78.253.20:4000/udp/239.77.1.144:5146
CCTV1,http://113.78.253.20:4000/udp/239.77.0.86:5146
CCTV1,http://113.78.253.20:4000/udp/239.77.0.129:5146
CCTV2,http://113.78.253.20:4000/udp/239.77.1.158:5146
CCTV2,http://113.78.253.20:4000/udp/239.253.43.17:5146
CCTV2,http://113.78.253.20:4000/udp/239.77.0.137:5146
CCTV3,http://113.78.253.20:4000/udp/239.77.0.169:5146
CCTV3,http://113.78.253.20:4000/udp/239.77.0.175:5146
CCTV4,http://113.78.253.20:4000/udp/239.77.1.163:5146
CCTV4,http://113.78.253.20:4000/udp/239.77.1.166:5146
CCTV4,http://113.78.253.20:4000/udp/239.77.0.78:5146
CCTV5,http://113.78.253.20:4000/udp/239.77.0.170:5146
CCTV5,http://113.78.253.20:4000/udp/239.77.0.177:5146
CCTV5+,http://113.78.253.20:4000/udp/239.77.0.87:5146
CCTV5+,http://113.78.253.20:4000/udp/239.77.1.31:5146
CCTV5+,http://113.78.253.20:4000/udp/239.77.1.147:5146
CCTV6,http://113.78.253.20:4000/udp/239.77.0.171:5146
CCTV6,http://113.78.253.20:4000/udp/239.77.0.178:5146
CCTV7,http://113.78.253.20:4000/udp/239.77.1.159:5146
CCTV7,http://113.78.253.20:4000/udp/239.77.1.167:5146
CCTV7,http://113.78.253.20:4000/udp/239.77.0.138:5146
CCTV8,http://113.78.253.20:4000/udp/239.77.0.172:5146
CCTV8,http://113.78.253.20:4000/udp/239.77.0.181:5146
CCTV9,http://113.78.253.20:4000/udp/239.77.1.160:5146
CCTV9,http://113.78.253.20:4000/udp/239.77.1.168:5146
CCTV9,http://113.78.253.20:4000/udp/239.77.0.135:5146
CCTV10,http://113.78.253.20:4000/udp/239.77.1.113:5146
CCTV10,http://113.78.253.20:4000/udp/239.77.1.169:5146
CCTV10,http://113.78.253.20:4000/udp/239.77.0.134:5146
CCTV11,http://113.78.253.20:4000/udp/239.77.1.238:5146
CCTV12,http://113.78.253.20:4000/udp/239.77.1.109:5146
CCTV12,http://113.78.253.20:4000/udp/239.77.1.170:5146
CCTV12,http://113.78.253.20:4000/udp/239.77.0.136:5146
CCTV13,http://113.78.253.20:4000/udp/239.77.0.188:5146
CCTV13,http://113.78.253.20:4000/udp/239.253.43.196:5146
CCTV14,http://113.78.253.20:4000/udp/239.77.1.161:5146
CCTV14,http://113.78.253.20:4000/udp/239.77.1.171:5146
CCTV14,http://113.78.253.20:4000/udp/239.77.0.133:5146
CCTV15,http://113.78.253.20:4000/udp/239.77.1.239:5146
CCTV16,http://113.78.253.20:4000/udp/239.77.0.165:5146
CCTV16,http://113.78.253.20:4000/udp/239.77.1.76:5146
CCTV17,http://113.78.253.20:4000/udp/239.77.1.121:5146

CGTN,http://113.78.253.20:4000/udp/239.77.0.45:5146
CGTN,http://113.78.253.20:4000/udp/239.77.1.27:5146
CGTN英语,http://113.78.253.20:4000/udp/239.77.0.199:5146
CGTN西班牙语,http://113.78.253.20:4000/udp/239.77.0.221:5146
CGTN法语,http://113.78.253.20:4000/udp/239.77.0.228:5146
CGTN阿拉伯语,http://113.78.253.20:4000/udp/239.253.43.200:5146
CGTN俄语,http://113.78.253.20:4000/udp/239.253.43.201:5146



省台,#genre#
广东卫视,http://113.78.253.20:4000/udp/239.77.0.2:5146
广东卫视,http://113.78.253.20:4000/udp/239.77.1.2:5146
大湾区卫视,http://113.78.253.20:4000/udp/239.77.0.9:5146
大湾区卫视,http://113.78.253.20:4000/udp/239.77.1.12:5146
深圳卫视,http://113.78.253.20:4000/udp/239.77.0.55:5146
深圳卫视,http://113.78.253.20:4000/udp/239.77.1.21:5146
深圳卫视高清,http://113.78.253.20:4000/udp/239.77.1.3:5146
深圳卫视高清,http://113.78.253.20:4000/udp/239.77.1.148:5146
深圳卫视高清,http://113.78.253.20:4000/udp/239.77.0.92:5146
深圳卫视超清,http://113.78.253.20:4000/udp/239.77.0.130:5146
湖南卫视,http://113.78.253.20:4000/udp/239.77.0.46:5146
湖南卫视,http://113.78.253.20:4000/udp/239.77.1.29:5146
湖南卫视高清,http://113.78.253.20:4000/udp/239.77.1.5:5146
湖南卫视高清,http://113.78.253.20:4000/udp/239.77.1.129:5146
湖南卫视高清,http://113.78.253.20:4000/udp/239.77.0.88:5146
